replicate,label_seed,role,label,alpha,geometry_gamma,geometry_cap,geometry_ess,loss_gamma,loss_cap,loss_ess,elapsed_seconds,n_basis,selected_regularization,parent_validation_nrmse,unweighted_validation_nrmse,parent_n,parent_rmse_3d,parent_normalized_rmse,parent_rmse_x,parent_rmse_y,parent_rmse_z,parent_corr_x,parent_corr_y,parent_corr_z,parent_median_direction_error_deg,parent_p90_direction_error_deg,parent_median_abs_relative_speed_error,parent_mean_residual_x,parent_mean_residual_y,parent_mean_residual_z,parent_mean_residual_magnitude,parent_calibration_slope_x,parent_calibration_intercept_x,parent_calibration_slope_origin_x,parent_calibration_slope_y,parent_calibration_intercept_y,parent_calibration_slope_origin_y,parent_calibration_slope_z,parent_calibration_intercept_z,parent_calibration_slope_origin_z,parent_vector_gain_through_origin,unweighted_n,unweighted_rmse_3d,unweighted_normalized_rmse,unweighted_rmse_x,unweighted_rmse_y,unweighted_rmse_z,unweighted_corr_x,unweighted_corr_y,unweighted_corr_z,unweighted_median_direction_error_deg,unweighted_p90_direction_error_deg,unweighted_median_abs_relative_speed_error,unweighted_mean_residual_x,unweighted_mean_residual_y,unweighted_mean_residual_z,unweighted_mean_residual_magnitude,unweighted_calibration_slope_x,unweighted_calibration_intercept_x,unweighted_calibration_slope_origin_x,unweighted_calibration_slope_y,unweighted_calibration_intercept_y,unweighted_calibration_slope_origin_y,unweighted_calibration_slope_z,unweighted_calibration_intercept_z,unweighted_calibration_slope_origin_z,unweighted_vector_gain_through_origin,query_primary_n,query_primary_rmse_3d,query_primary_normalized_rmse,query_primary_rmse_x,query_primary_rmse_y,query_primary_rmse_z,query_primary_corr_x,query_primary_corr_y,query_primary_corr_z,query_primary_median_direction_error_deg,query_primary_p90_direction_error_deg,query_primary_median_abs_relative_speed_error,query_primary_mean_residual_x,query_primary_mean_residual_y,query_primary_mean_residual_z,query_primary_mean_residual_magnitude,query_primary_calibration_slope_x,query_primary_calibration_intercept_x,query_primary_calibration_slope_origin_x,query_primary_calibration_slope_y,query_primary_calibration_intercept_y,query_primary_calibration_slope_origin_y,query_primary_calibration_slope_z,query_primary_calibration_intercept_z,query_primary_calibration_slope_origin_z,query_primary_vector_gain_through_origin
2,20261212,full_inverse_geometry_only,Full-inverse geometry only,0.0,1.0,50.0,6033.731809484177,0.0,1.0,9922.0,6.660112600016873,2560,0.01,0.03518749877317706,0.024987295753058678,1489.0,14.005532123158444,0.03337186533159989,7.100153641413242,9.165060692134151,7.857761184373508,0.9988595184126338,0.9992918736332346,0.9990806494720239,0.6596045131143544,2.7897189087139225,0.006686169631585859,0.10438217105776537,0.21099889752422663,0.32373643458571516,0.4002767186203099,0.9921414677085209,0.5991089097468318,0.9936048245561705,0.9958915054061644,0.9926927670711052,0.9978755191651272,0.9958304571251111,0.9382480702817872,0.9983373032981435,0.9973951984894962,1489.0,10.172805003139977,0.022459812340562053,5.0391044580950854,6.707861718457349,5.753084308296757,0.9989213447425207,0.9994942379739442,0.9993427896569778,0.3596054496137765,1.6044313807658759,0.0038109844605733875,-0.0015221642381941384,-0.02530244330065877,0.10649097975733937,0.10946624772334691,0.9932873328001208,0.5192065722954169,0.9955651833450486,0.9968619915140783,0.9102310685656221,0.9988996415892457,0.9971568874568306,0.5919475732964656,0.9990186135647505,0.9986437257992172,266.0,15.710629395530065,0.03737447871009012,7.647102114890897,10.398796267099689,8.956044966584205,0.9982283635048862,0.9989248523623676,0.9986892124680539,1.1517397098985296,3.3138635705195805,0.011475964876858586,1.6722149111565363,4.91346326187641,0.14655639143743246,5.192292625688059,0.9810986698211371,3.1163159851094093,0.9926678896803275,0.9950195028629065,6.140830678979313,1.0102032639373089,0.9981373448427141,0.44604513248611966,0.999407728020536,1.0047119084421863
2,20261212,full_inverse_joint,Full-inverse geometry + loss,0.0,1.0,50.0,6033.731809484177,1.0,50.0,6033.731809484177,6.219582599995192,2560,0.03,0.035855776036294834,0.027481680322836457,1489.0,14.725665367812345,0.03508777226395131,7.678371202973719,9.810054508901864,7.851793854050567,0.9986747913551396,0.9991945333424553,0.9990882442656505,0.6881703040655456,2.9878502700939387,0.0071510064747629075,0.054512574763202856,0.1092849372782663,0.30476188787879416,0.328320920178223,0.9899888590216849,0.6847548315938496,0.9916614107989526,0.9938406261846415,1.2811849219922067,0.9964012255939713,0.9939179090797363,1.2011468758765886,0.9971271780826948,0.9959349894495081,1489.0,11.402678472821535,0.025175162465051568,5.763171536453395,7.737279995784292,6.077946072712187,0.9985923975647978,0.9993304225979892,0.9992690619603288,0.4817802769183402,1.872020497604347,0.005322856115154205,-0.051457740780212244,-0.29614227775927543,0.0837030939303901,0.3120165952255986,0.991358743152663,0.6188794927202395,0.9940738763288575,0.9953727286680555,1.083384711716235,0.9977980017833125,0.9957000001071749,0.8179207052608319,0.9982724311802722,0.9976025682287002,266.0,16.008055105360874,0.03808203348590756,7.966102983968874,10.625201882124445,8.938910250649784,0.9980209988817969,0.9988361804386687,0.9986952606531709,1.0651394623328858,3.2541887106637746,0.012432940755344405,1.462058583201351,4.673742794600074,0.2941702332962677,4.90591715553233,0.9817434820174021,2.8568946595951843,0.9923496087995818,0.9941902179146136,6.105474815679571,1.0092865584088067,0.9966793315224018,0.8280870014676509,0.9990378098911136,1.0040395923833731
3,20261222,full_inverse_geometry_only,Full-inverse geometry only,0.0,1.0,50.0,6033.731809484177,0.0,1.0,9922.0,5.869082799996249,2560,0.003,0.031914973616338486,0.02256111507396102,1489.0,12.633675188709185,0.02982815986193231,6.704869609476046,8.208790627448254,6.87533480846193,0.9989892227552771,0.9993948179157142,0.999302871287813,0.5898227635454943,2.3060843235957846,0.006117413990862472,-0.012446540031128724,-0.11935476195876937,-0.024287909547709808,0.12243519964119275,0.9973868709387742,0.12679868252825344,0.9976562255629362,0.9968036563779643,0.5558147915083964,0.9979763598683965,1.0012765639538272,-0.2068460616784762,1.0007307290380987,0.9987636659404056,1489.0,9.436346044350543,0.02071030762484524,4.925743714790106,6.211370930154356,5.118646959204095,0.9989852335088526,0.9995262380905328,0.9994937668988335,0.3467614036402315,1.4605095557275833,0.003573252870699971,0.06848122952433866,-0.02189736380672563,-0.1096587310931814,0.13112669691491477,0.9982436747560338,0.19511995063267307,0.9990636755066208,0.9984126558748672,0.47231471418979254,0.9994810033876946,1.0006581706486597,-0.2178062178356015,0.9999803627826391,0.9995735183179116,266.0,15.916253096163581,0.03786364298404365,7.888642556299855,10.714701038070716,8.73450702128277,0.9980801682535453,0.9988826557259115,0.9987541374289156,1.038120511823402,3.3459456586269387,0.01141171507782608,1.7779912472878567,5.2341291544197315,0.09799908922354006,5.528739883740913,0.9831222899586346,3.0674835193109686,0.9945102209062423,0.9943847530846254,6.617920955360404,1.01074816315868,0.9991131980807023,0.2405843602175537,0.9997984074951936,1.0053586452384977
3,20261222,full_inverse_joint,Full-inverse geometry + loss,0.0,1.0,50.0,6033.731809484177,1.0,50.0,6033.731809484177,5.775570199999493,2560,0.01,0.033016691416431605,0.02617014760312329,1489.0,12.73669569666241,0.030071391711286213,6.791840835124245,8.310553053947201,6.857771013765803,0.9989638855097113,0.9993806938229559,0.9993040922962463,0.5981399995913435,2.2574917738060316,0.006500727971847333,0.0072751226585642086,-0.10350954725392994,0.010600465194400725,0.10430495503449685,0.9963489459866377,0.20182801949423634,0.9967776831726418,0.996298726680361,0.6783172367165093,0.9977298958454691,1.000171741125634,-0.013959794749155208,1.000134903376205,0.9983232787240974,1489.0,10.448406832034319,0.022931515934657365,5.513504975501503,6.886512322597,5.598787033236871,0.9987289893352724,0.9994176830480803,0.9993928894177173,0.4450416590256687,1.5683647823417741,0.005000038901439875,0.13962332527994564,-0.03648261071591391,-0.005041755705815315,0.1443990067399203,0.99764287319872,0.30958246276306056,0.9989439080288904,0.9980522363314258,0.5699443857059805,0.999341416296872,0.9998134911916976,0.025604489176600964,0.9998931717643725,0.9994488953916739,266.0,16.45523488382115,0.03914584262358612,8.269515586104374,11.142230231136375,8.845370118273848,0.9978488174779808,0.998755111444274,0.9987230549325311,1.075052806092876,3.416209461992232,0.012354724067187775,1.6935893471930092,5.170270688161491,0.26891232984271396,5.447224771103996,0.9836327881434813,2.9440784924513963,0.9945625820169638,0.9938108012391744,6.695504151390509,1.0103660428053332,0.9989052154705064,0.4449382781644715,1.0001724462114825,1.0052687120991293
4,20270102,full_inverse_geometry_only,Full-inverse geometry only,0.0,1.0,50.0,6033.731809484177,0.0,1.0,9922.0,5.923237500013784,2560,0.003,0.037580301375020546,0.025421093450218202,1489.0,12.112244089403875,0.02929167069407288,6.584340448994672,7.715987067156882,6.619400374089745,0.9989054518433207,0.9994767855666679,0.9993189822480066,0.6151996723527412,2.4439597300880957,0.006130002056708012,0.30399653271197236,-0.03344105756422236,-0.25462697523729294,0.39795363140748935,0.9965679290875565,0.5204060246333739,0.9979504634644528,0.9986672709597726,0.2189038051888872,0.9991141252675456,0.9980618116387827,0.0352629067195096,0.998158593195674,0.9986480538152043,1489.0,9.14452799982929,0.02034911855612471,4.7971654223975735,5.91301844671278,5.064169141986601,0.9989180561522094,0.9995963290165715,0.9994833773998021,0.37839697428860003,1.5238973096519446,0.003812760145835776,0.11816661289216271,-0.12550259983331624,-0.18550198335768522,0.2532296127962973,0.9973836977913899,0.32177952447858615,0.998884149721876,0.9990480430930097,0.15858930091042112,0.9994056233499102,0.9984155888313891,0.08015225014023031,0.9986696384518329,0.9991697360210148,266.0,15.953435532540823,0.03795209737640337,7.877529343482438,10.449027486491188,9.125484169076232,0.9981121435257879,0.9989368791869969,0.9986407952530302,1.067867547443513,3.5388238676972423,0.010982982207170266,1.8352936146213792,5.1287357718368085,0.1410736028969259,5.449049002406093,0.9818106953989432,3.2249944483868376,0.9937833804528131,0.9960232762644905,6.1087385718449525,1.0111276866919567,0.9992901207819905,0.25521219289126407,1.000016991793489,1.0055578947920423
4,20270102,full_inverse_joint,Full-inverse geometry + loss,0.0,1.0,50.0,6033.731809484177,1.0,50.0,6033.731809484177,6.925165099964943,2560,0.003,0.03875541655895266,0.029154444072880394,1489.0,12.400647087149895,0.02998913068371677,6.654393409147187,7.947323397277328,6.806992533815944,0.9988811642776754,0.9994450351501516,0.999280323742016,0.6602140337724731,2.45451561034561,0.006874161111866837,0.3016980221746139,-0.08668268148849965,-0.3299245084928609,0.45539627266630806,0.9979554054568848,0.4306200863011398,0.9990994104155376,0.9993146963301754,0.043075772995649686,0.9994026280804124,0.9988800849721535,-0.1624216786749173,0.9984343071166824,0.9990519201769923,1489.0,10.988620511500862,0.024452737370476544,5.545269088492356,6.930502244826626,6.478264437057328,0.9985544362561427,0.9994456141466316,0.9991560032687378,0.4758342211151378,1.6631065406008396,0.005174432013252509,0.09027649652533801,-0.18157076219898677,-0.3702735841989755,0.42216147937248627,0.9985503130753525,0.20309793383670183,0.9994973549587561,0.9993075037654808,0.025090453322150097,0.999364076628172,0.9989187008049479,-0.1889748692351816,0.9983197283030082,0.9991015268940954,266.0,16.900098298400657,0.04020414129504676,8.47491179489595,11.172312013398562,9.432318741412873,0.9977648369878004,0.9987472030139946,0.9985509151336853,1.1359244917821085,3.6343560628069747,0.012914100568831691,1.847820382520614,5.219337243539169,0.37641677369944987,5.549559533456325,0.9823375304530293,3.197269918615362,0.994207289108565,0.996055048521761,6.191510256225257,1.0113641194495824,0.9996740863905573,0.42881909637353033,1.0008954080162982,1.0060212687838663
5,20270112,full_inverse_geometry_only,Full-inverse geometry only,0.0,1.0,50.0,6033.731809484177,0.0,1.0,9922.0,6.957044400041923,2560,0.003,0.03300528884264326,0.023863965496129003,1489.0,14.484969861363059,0.034404244799341656,7.384476003700073,8.408572630242215,9.196726176053922,0.9986774790646356,0.9993728891345387,0.9987754052472333,0.6957417757296659,2.646729105135597,0.006577850794960405,-0.10985310293530591,-0.6058092548448121,0.1997328936115077,0.6472756648218495,0.9938083510247034,0.3008529903749064,0.9946089351734694,0.9977997791515285,-0.1755679627289055,0.9974356961972866,0.9953566614851848,0.9125572526951089,0.9977704708760311,0.9971477944626987,1489.0,10.899080884585812,0.023981965905543544,5.335401296728449,6.466106070231061,6.9651223550008945,0.9987350917936157,0.9995153539168247,0.9990686108098755,0.35844519012608056,1.6173061213242357,0.0039008796074574558,-0.07490986235379776,-0.26805694484549136,0.11002636398793576,0.2992855057134733,0.9944686975471291,0.35692116044671707,0.9960782572455286,0.9993407639087836,-0.06894439749055437,0.9991857020329478,0.9974710613950548,0.5399126021250424,0.999141628857267,0.9989135167301737,266.0,15.957479331612834,0.03796171728904467,7.830981765355561,10.55863541318369,9.046109076336784,0.9981543421874377,0.998896928910413,0.9986626418114302,1.0315518889218847,3.611192770292454,0.011822099322744032,1.8863912753181888,5.0362133308463015,-0.039115310169657906,5.378052320764484,0.9811616818194457,3.3256781010901904,0.9935081515985865,0.9951686182594971,6.226833536952853,1.0105650292041615,0.9983925798140109,0.21933523874440652,0.999017269508642,1.0048890762992013
5,20270112,full_inverse_joint,Full-inverse geometry + loss,0.0,1.0,50.0,6033.731809484177,1.0,50.0,6033.731809484177,6.114188199979253,2560,0.01,0.034029265218287225,0.029362063814522884,1489.0,14.709991855517538,0.034938709961935946,7.54027012442242,8.474684328277354,9.365250256997156,0.9986278740919519,0.9993634700594025,0.9987333123803038,0.6870542437576524,2.6040845519787337,0.007075762917799804,-0.1638490096350229,-0.5899789746455553,0.15958624584331557,0.6327633509808874,0.992155657967722,0.35648395554437684,0.9931042787666795,0.9972053312922327,-0.043496617339911836,0.9971151304566448,0.9940202948261191,1.0775635792813887,0.9968705632111674,0.996471031474722,1489.0,11.860960901059123,0.026098453892426047,5.712062966259553,7.287454385951445,7.412674196173493,0.9985539294476627,0.9993839373603005,0.9989453440811112,0.49321816223178433,1.7219233971002719,0.005844053827227866,-0.12537906311481153,-0.23202310621366803,0.05949777315406078,0.2703601603322484,0.9929603348215843,0.42421044859061396,0.994873340037741,0.9991214190310861,0.0333393293520885,0.9991964020483669,0.9966390273603292,0.6308188331926488,0.9985908718128104,0.9986729834762141,266.0,16.546296666856485,0.03936247217964486,8.184497295680377,11.114159506335975,9.125206620803075,0.9979379397382239,0.9987492862166134,0.9986387877247271,1.1087323209866276,3.6457128072752143,0.011853304370954113,1.7862142491728448,5.080305301179233,0.05192368297477804,5.385421001740866,0.9815077720232782,3.1990590610596286,0.9933841728108685,0.9943840004596454,6.464282575046099,1.010367525697185,0.9979303612211979,0.38469247802760265,0.9990260056238104,1.0047660272398502
6,20270122,full_inverse_geometry_only,Full-inverse geometry only,0.0,1.0,50.0,6033.731809484177,0.0,1.0,9922.0,6.085506399977021,2560,0.003,0.04747106449790414,0.03135700335567584,1489.0,14.147900143636365,0.03354626492250751,6.569816006586914,9.979158760535046,7.577399721932108,0.9990220116633716,0.9991278159557777,0.9991206499569214,0.6197294930177636,2.5883056477513873,0.006474699833823795,0.2768145167985553,0.4468267586189402,0.12066369464150542,0.5392959819365103,0.9965419645029934,0.49329259458470176,0.9977328021518259,0.9966643095948227,1.1079178614790237,0.9989469300520096,0.9985947990327323,0.3341876027142803,0.9995058141818057,0.9989450624738253,1489.0,10.650370936674877,0.023556441931796686,4.896111096183362,7.439824643222918,5.840163225517933,0.9990057609937452,0.9993635263379651,0.9993333260444176,0.35868408062934265,1.6078357468265396,0.003747133699201355,0.160328290998567,0.08133857274747269,0.0488163839172336,0.18629053558855807,0.9976290754809283,0.34037569917418864,0.9990800375564097,0.9978686645055933,0.720690885468855,0.9994886502668276,0.9994552276716864,0.13927451917336953,0.9998903644745477,0.9995574846428692,266.0,15.743498420059588,0.037452671800040395,7.8145021560065855,10.326865952634636,8.95249340421442,0.9981582288707607,0.9989528978932489,0.9986927847526874,1.1325226658780607,3.351705174547277,0.011022816634390895,1.8550794452117085,4.995253410720617,0.13417961174779333,5.330279594315079,0.9812281331003971,3.2892892544309547,0.9934395104917845,0.9956814257349238,6.059500050241212,1.0106640894498082,0.9997810570419676,0.16938255879151143,1.0002634762808142,1.0053351048661863
6,20270122,full_inverse_joint,Full-inverse geometry + loss,0.0,1.0,50.0,6033.731809484177,1.0,50.0,6033.731809484177,7.775892200006638,2560,0.01,0.047575208781668946,0.0337709165233306,1489.0,14.309594309542415,0.0339296600038156,6.77983346944885,10.099768383389868,7.536114783634093,0.9989601505724368,0.9991078539275265,0.9991302836923818,0.6157919025467747,2.4746522140949474,0.006554783108773045,0.2636331091157287,0.42310366798529137,0.12731819897457317,0.5145182736062563,0.9954034779530492,0.551382109404166,0.9967345471439903,0.9958602886363068,1.2435414240488,0.9984223315391116,0.9977982462722791,0.4618803516543153,0.9990573593991543,0.9983752697357511,1489.0,11.75560295093922,0.026000989067289145,5.7340773814330275,8.181283824492626,6.195252400585828,0.9986365982082711,0.9992305731118175,0.999249625460347,0.4827625235029792,1.772963085558896,0.005178400690727442,0.2230336871375586,-0.04446757649948714,0.11523188158133639,0.2549505393026013,0.9969975580359262,0.4510383703237153,0.998920255724141,0.997199170003522,0.7957179036780531,0.9989878032440812,0.9986215864374348,0.34411413936305735,0.999696705757972,0.9991662290942607,266.0,16.33323498132962,0.03885561346449209,8.291473043814813,10.787242350439445,9.036672075045516,0.9978552801246178,0.9988176021454328,0.9986688067393483,1.1421189471547577,3.430127374097601,0.012153921582762139,1.6522887925972631,4.9105279859384225,0.24302304268917135,5.186752698375438,0.981843982570733,3.039446416965518,0.9931278267046801,0.9952153505484345,6.089631733508895,1.0102725175843552,0.9997846668509182,0.27764558324497557,1.000575430503881,1.0051776058820752
7,20270202,full_inverse_geometry_only,Full-inverse geometry only,0.0,1.0,50.0,6033.731809484177,0.0,1.0,9922.0,6.095694299961906,2560,0.003,0.039505414678739685,0.02693044763320292,1489.0,13.168095609225752,0.031287494752102754,6.3017547383074515,8.297468568355905,8.052244690089587,0.9990602806736225,0.999429195943562,0.9990311872799296,0.6319771687119939,2.3303704116080146,0.006110531399895967,-0.13181073107697372,0.42541601453990957,-0.010169692851596988,0.4454843172399705,0.9973724475035575,0.03216569012401749,0.9974526814094519,0.9986356862655424,0.6864481303331331,0.9999928879035881,1.0003200584957752,-0.0575930767775219,1.000165871038828,0.9996881552891984,1489.0,9.8174560131295,0.021719267933311467,4.642469443934539,6.2029171191181875,6.0294062100025405,0.9990757302022065,0.9995778116667811,0.9992902836010537,0.3629893710681711,1.574051948478742,0.003896103370274614,-0.07060596392021282,0.15945565250923022,-0.08985515801330034,0.19617659564749804,0.998249709426488,0.06319346793608815,0.9985256658275489,0.9984173553114227,0.6274828777275161,0.9998128667421018,0.9998606233150671,-0.06642626194766876,0.9996532373498975,0.999660516574287,266.0,16.090073661030182,0.038277149842198606,7.97790170847728,10.844727655810315,8.81109736744269,0.9980940873271583,0.9988343778929081,0.99873582081726,1.0546584760385282,3.5995417359119344,0.010953076847560356,2.0214617574985487,5.169700424572488,0.22780702582319945,5.5555383319592435,0.9809944134627291,3.4735282348234904,0.9938897719654605,0.9956161193113691,6.250040834291582,1.01106991240454,1.0003887163474265,0.16530690653894453,1.0008595277024892,1.0058068792837267
7,20270202,full_inverse_joint,Full-inverse geometry + loss,0.0,1.0,50.0,6033.731809484177,1.0,50.0,6033.731809484177,6.512183699989691,2560,0.01,0.040136038172197734,0.02927579549729938,1489.0,13.247798165284614,0.03147686862805439,6.401579876699069,8.367991520272103,8.031229621111216,0.9990330976616083,0.999419625016633,0.9990343991009203,0.6475614175357683,2.313512421773272,0.006652581269301007,-0.04314247352766619,0.378023891990326,0.04098634824494627,0.38267899952839723,0.9954213615977155,0.2425944395108175,0.9960264877229483,0.9977977091943802,0.7993849133330286,0.9993782022656892,0.9992307999125811,0.15495948610259802,0.9996456554894817,0.9989883686440119,1489.0,10.66382144588616,0.02359169166293664,5.098705646769948,6.824553440082947,6.414495997410081,0.9988853359829558,0.9994887996846813,0.9991958988639857,0.4716159894602082,1.7165704568044189,0.00539910593166987,-0.03753521964973764,0.12712762605236597,-0.04457813801949002,0.1398482620884112,0.9967673901751026,0.20957881074608053,0.9976825894233946,0.9981267280971561,0.6811005152897565,0.9996414842574687,0.9991312812744867,0.10145145609899942,0.9994480175701028,0.9994226680125711,266.0,16.537382883248792,0.039341266917444044,8.315582132310846,11.19557616876747,8.887924430219279,0.9978811179509706,0.9987244033747129,0.9987132856702685,1.1156885000697307,3.6599707800916703,0.011841864966386732,1.917003897291862,5.081269790781103,0.3428023164645157,5.441665191566848,0.9813795209091649,3.339647361965177,0.9937778511065385,0.9949179280233832,6.333668775014132,1.0105784987884123,0.9998332310447084,0.3696164179748962,1.0008859372518697,1.0055251028889516
8,20270212,full_inverse_geometry_only,Full-inverse geometry only,0.0,1.0,50.0,6033.731809484177,0.0,1.0,9922.0,6.942761299957056,2560,0.003,0.03511673420162701,0.0245778304533576,1489.0,12.795838613474679,0.030720750012024428,6.400033383974617,7.83447212222786,7.8354390478220495,0.9989692776034033,0.9994593745038827,0.9990148712835067,0.6179910053382325,2.4070493200750027,0.00579603361966176,0.2504069391318405,-0.4858187985911148,0.12162329188094168,0.5599247854469814,0.9974727181162795,0.42162538662846316,0.9986416006044774,0.9986063047108278,-0.21794838923912607,0.9981582827788417,0.9961257748596493,0.7273136778694891,0.9981726127979588,0.9982309501157668,1489.0,9.725705215680865,0.021637845911792943,4.7311251334601785,6.054193543725523,5.96259485869831,0.9989771330560161,0.9995818769314971,0.9992681588408615,0.35864326998561036,1.6992200606027825,0.003713460235780059,0.1475689281705502,-0.35219294302946735,0.09176140268115261,0.392729694195862,0.9980121621676034,0.30563909492772723,0.9994202967752731,0.9996168418392749,-0.2387221061082414,0.9990787474785683,0.9976041703298204,0.5005130657825418,0.9992036937970824,0.9991409436555638,266.0,16.076649204563207,0.03824521400756156,7.723063556616088,10.833798007149817,9.024508833578041,0.9981837420596853,0.9987928903463716,0.9986699380619235,1.1319626007027157,3.41726390555942,0.012256019749303125,1.814645819276697,4.833693390653614,0.07969201397929997,5.16370816965472,0.9824953220647085,3.1520397469179358,0.994197165206177,0.9963269309866221,5.738865124257188,1.0105167957525114,0.9990123289630625,0.23849561982422074,0.9996915894265055,1.0051575558600876
8,20270212,full_inverse_joint,Full-inverse geometry + loss,0.0,1.0,50.0,6033.731809484177,1.0,50.0,6033.731809484177,6.825294699985534,2560,0.01,0.03601624157474905,0.027537058360895577,1489.0,12.768309500936718,0.03065465704149876,6.310906472145456,7.809797129386092,7.887284438219302,0.9989982442205019,0.9994635028790323,0.9990029934380616,0.6461823245266454,2.3639158441835186,0.006228553481902809,0.23883013360223865,-0.4701631274739277,0.08435108453079389,0.5340489721121547,0.996859104145241,0.4516197379057587,0.9981111407153914,0.9975902340002488,-0.007002342034780895,0.9975758397538964,0.9954891642004862,0.7895681995823622,0.9977112015345316,0.9976945844527005,1489.0,11.128723012383615,0.02475929389148395,5.0133272950411705,6.70141456415798,7.33526196931256,0.998850762840525,0.9994878746901494,0.9988913750938555,0.4663522828837751,1.8889982328189914,0.005195451729421962,0.09440544285314525,-0.4236957348773514,-0.021265987474016864,0.43460638009215,0.9973078167743996,0.30848419941773386,0.9987290592932018,0.9988387869019264,-0.07980687751108917,0.9986588972744661,0.9973776035679334,0.4261401517270542,0.9987394484819402,0.9986861769612563,266.0,16.523527858156672,0.03930830679043089,8.093881291125678,11.17300359571265,9.092857041361512,0.997960819961782,0.9987044724081638,0.998650473583392,1.1566424590533564,3.337541781242002,0.01376002520662665,1.730400658250707,4.890614669785181,0.21758089161067296,5.192276931249584,0.9830546745866214,3.0250588858132517,0.9942851054877875,0.9958380017597835,5.916275540471389,1.0104665298780315,0.9990460531483757,0.37096212296893327,1.0001025920640727,1.0052707565334853
9,20270222,full_inverse_geometry_only,Full-inverse geometry only,0.0,1.0,50.0,6033.731809484177,0.0,1.0,9922.0,6.8208125999663025,2560,0.003,0.034548438936948436,0.023902296636325607,1489.0,12.436494637678551,0.029533648526649664,6.757780502165145,7.214085748298791,7.546904555760336,0.9989254461161998,0.9995641014949102,0.999133808346842,0.6519817654890625,2.2885398171012734,0.006386706501535982,0.06175355886241552,0.549800188578867,0.39338317516028154,0.6788549711777299,0.9962668073638749,0.3063179125261968,0.9970529526566695,0.9976323743412449,1.0107924884737827,0.9996587952634162,0.9990032434743265,0.5408322881948493,1.0004665292777175,0.9995327303153174,1489.0,9.437936563980394,0.020781729064297916,4.917319524662663,5.713950736195835,5.6785017621214555,0.9989275550006808,0.9996263609391121,0.9993648551571777,0.3726366914566295,1.5972898043940666,0.0038263298488670663,0.00034871949330426977,0.3493236485634346,0.1938058556752963,0.3994844712188307,0.9968964622715067,0.24400399697873354,0.9979950004106034,0.9983983996480544,0.8337214997762885,1.0002666795873003,0.9990845782447177,0.3483013455370383,1.000176311819197,1.0000510192625842,266.0,16.21899029168426,0.038583833409511846,7.958897771956186,10.591774831800725,9.355527684194623,0.9980686265436933,0.9988960845516726,0.9985704361446032,1.1401600042087976,3.523336926872799,0.011310813745894228,1.8716058676339593,5.114868235346869,0.0907681040541649,5.447295148735365,0.9820244380259436,3.2449763186020135,0.9940713051110395,0.9961453385886,6.064790640698874,1.0111410837684605,0.9988214929059015,0.2802554627570828,0.9996196897686157,1.005472051843355
9,20270222,full_inverse_joint,Full-inverse geometry + loss,0.0,1.0,50.0,6033.731809484177,1.0,50.0,6033.731809484177,6.5775315999635495,2560,0.01,0.03524538745976669,0.027737883563148682,1489.0,12.829682984565867,0.030467375173912705,7.003970751258059,7.418706645424554,7.778685680056388,0.9988466344667061,0.9995399567420621,0.9990789594513837,0.6777328091086249,2.302422313582304,0.006714136864908505,-0.0041571532285673875,0.5584707366351127,0.3542099774953362,0.6613407244060945,0.9955055606569337,0.29027706438495215,0.996250538140916,0.9969886405084705,1.1448022509423765,0.999283722099907,0.9985581336215003,0.5675037088611532,1.0000935821120478,0.9990967956269431,1489.0,10.667080786161037,0.02348822555674016,5.558299542050676,6.592334907735328,6.279573167308392,0.9986293848531891,0.9995024129720833,0.9992231753620827,0.5036380058529439,1.7444253568797043,0.005569454230017334,-0.0332277046591337,0.38553908081583804,0.20575975817358844,0.4382710819537259,0.996381721722597,0.25083927787053995,0.9975110331967376,0.9980741882431852,0.9679934213810384,1.0002433570735123,0.9988939373298787,0.3924296652979251,1.0001239889696933,0.9999811787152453,266.0,16.80400200770162,0.039975535000516524,8.32188044732127,11.144078700957902,9.430286273607411,0.997843699669144,0.9987529004335088,0.998547157629045,1.2344067534881322,3.4435815690172604,0.013242139933415034,1.769900581629244,5.196050223103687,0.16483970248984506,5.49168991453308,0.9824131804650575,3.113570298918617,0.9939722070552222,0.9956363496463235,6.271405175894159,1.0111429680127126,0.9983635170699535,0.42796313172482314,0.9995824008188714,1.0054496595194315
