model_id,model_role,protocol,selector,loss_name,loss_label,subset,region_id,m_lim,n_basis,n_diffusion_modes,regularization_strength,penalty_power,extra_cholesky_jitter,n_octants,octant_nrmse_3d_mean,octant_nrmse_3d_std,worst_octant_nrmse_3d,n,nrmse_radial,nrmse_tangential,nrmse_3d,direction_error_median_deg,direction_error_p90_deg,vector_gain_through_origin,replicate,label_seed
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_7,7.0,13.05592439771875,4098,4095,1e-06,2.0,0.0,,,,,104,0.11425361028625469,0.38543220635078895,0.30229539732343946,14.47989662148108,34.51724651419779,0.8984877451585761,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_parent_weighted,,,3842,3839,1e-06,2.0,0.0,8.0,0.20026803705246554,0.08537173076795615,0.3439265205209486,1503,0.05850108276118071,0.308484855681721,0.24813904843996862,9.17969675380832,25.799691691915026,0.9496804537503857,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_global_parent_weighted,,,3842,3839,1e-06,2.0,0.0,8.0,0.19720980943777572,0.07865876705432263,0.32443197035488824,1503,0.060527033873067654,0.3097265311344552,0.2530402790848833,9.397933177763282,25.824332260244006,0.9503309441395165,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_unweighted,,,3842,3839,1e-06,2.0,0.0,8.0,0.1683630166369642,0.07029074398971355,0.2906503620883224,1503,0.04745120612867903,0.24812682923269883,0.2032381889662412,6.608191221011614,20.73387360592752,0.9611454944477615,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_support,,,3842,3839,1e-06,2.0,0.0,8.0,0.21075067485718352,0.09880529878409178,0.39295426678338957,283,0.13183466214325334,0.3173421427981378,0.26916501718441826,10.345012695324154,28.39373071933897,0.9442708033849433,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_common_strict_support,,,3842,3839,1e-06,2.0,0.0,7.0,0.14303682660154204,0.06175498429282376,0.23002964537056386,32,0.07759300347472854,0.18061167187097965,0.14774606911607518,4.923875494153876,13.13699556670652,0.9717384501499526,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_near_octant_boundary,,,3842,3839,1e-06,2.0,0.0,8.0,0.20083412266621065,0.08096912877924863,0.3255709760472971,88,0.11361797520930846,0.2711733217229831,0.22909613353498923,7.921067467347041,18.809462196731868,0.9722392042015051,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_far_from_octant_boundary,,,3842,3839,1e-06,2.0,0.0,7.0,0.2197131877429957,0.11344006714628434,0.4201627505188062,118,0.11231596871674882,0.3498583876467996,0.2864082283686683,12.915266972306487,34.321922483730305,0.93112401404713,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_0,0.0,10.95592439771875,3842,3839,1e-06,2.0,0.0,,,,,66,0.027400871303695472,0.1759656672688111,0.11566106344430628,4.68311043526524,9.3052554680163,0.995032806412176,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_0,0.0,10.95592439771875,3842,3839,1e-06,2.0,0.0,,,,,8,0.06945005486589531,0.15955536717794383,0.12211728315426172,6.0606937167609,6.935038924932383,0.9774298263526594,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_1,1.0,11.25592439771875,3842,3839,1e-06,2.0,0.0,,,,,76,0.04565999873914153,0.11631880138796637,0.09007349394637607,2.9329067720339865,8.610914332403876,0.9764453976707298,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_1,1.0,11.25592439771875,3842,3839,1e-06,2.0,0.0,,,,,7,0.023885615762198636,0.07321215748852881,0.05708099723847987,1.628995625961572,3.559287865104752,0.9778494958056189,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_2,2.0,11.55592439771875,3842,3839,1e-06,2.0,0.0,,,,,89,0.09515946973803915,0.22429364301825558,0.2048144869730309,8.65629602899905,16.69858525636359,0.9334834462570545,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_2,2.0,11.55592439771875,3842,3839,1e-06,2.0,0.0,,,,,12,0.1349001514844501,0.24770038676112743,0.23175601802342224,10.388480502387743,18.11739949310798,0.9528664378623646,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_3,3.0,11.85592439771875,3842,3839,1e-06,2.0,0.0,,,,,118,0.07237165135823835,0.13947481638558076,0.12791027476147807,4.063859671044388,9.504490958581812,0.9471069970280216,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_3,3.0,11.85592439771875,3842,3839,1e-06,2.0,0.0,,,,,24,0.16670159363875256,0.16458019134823101,0.1648966829330479,5.518243236319911,12.835835547835549,0.9739498821493032,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_4,4.0,12.15592439771875,3842,3839,1e-06,2.0,0.0,,,,,100,0.06820023455298081,0.30181911251664345,0.26948600758924485,8.057378123509631,20.27329073895509,0.9998234136226665,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_4,4.0,12.15592439771875,3842,3839,1e-06,2.0,0.0,,,,,18,0.12619263434003325,0.24216498982590737,0.23148135637004574,5.8014663421451855,10.229307827346375,1.106778602953603,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_5,5.0,12.45592439771875,3842,3839,1e-06,2.0,0.0,,,,,183,0.0634043722305233,0.2059794854152489,0.16562393506435208,5.993373674412986,15.730529182656163,0.9905599896128688,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_5,5.0,12.45592439771875,3842,3839,1e-06,2.0,0.0,,,,,37,0.07228709529967065,0.21814141853050564,0.1780674786361096,5.186041404521982,15.985034863645359,1.0071582512014294,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_6,6.0,12.75592439771875,3842,3839,1e-06,2.0,0.0,,,,,332,0.0747569933753893,0.4080311488111777,0.3439265205209486,12.915458818880083,36.07551070802807,0.8873467125167063,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_6,6.0,12.75592439771875,3842,3839,1e-06,2.0,0.0,,,,,73,0.246899818181045,0.43851968395316565,0.39295426678338957,15.464904508955435,35.67267384423324,0.8925365176423721,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_7,7.0,13.05592439771875,3842,3839,1e-06,2.0,0.0,,,,,539,0.05078121701490727,0.3756765796014602,0.2846485141199877,11.57365691414862,27.8667818555388,0.9461100520256454,5,20270113
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_7,7.0,13.05592439771875,3842,3839,1e-06,2.0,0.0,,,,,104,0.1179857970682299,0.39188866016408946,0.3076513157187113,14.963100127850494,32.64148336065913,0.897872565848793,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_parent_weighted,,,3842,3839,1e-06,2.0,0.0,8.0,0.20026803705246554,0.08537173076795615,0.3439265205209486,1503,0.05850108276118071,0.308484855681721,0.24813904843996862,9.17969675380832,25.799691691915026,0.9496804537503857,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_global_parent_weighted,,,3842,3839,1e-06,2.0,0.0,8.0,0.19720980943777572,0.07865876705432263,0.32443197035488824,1503,0.060527033873067654,0.3097265311344552,0.2530402790848833,9.397933177763282,25.824332260244006,0.9503309441395165,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_unweighted,,,3842,3839,1e-06,2.0,0.0,8.0,0.1683630166369642,0.07029074398971355,0.2906503620883224,1503,0.04745120612867903,0.24812682923269883,0.2032381889662412,6.608191221011614,20.73387360592752,0.9611454944477615,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_support,,,3842,3839,1e-06,2.0,0.0,8.0,0.21075067485718352,0.09880529878409178,0.39295426678338957,283,0.13183466214325334,0.3173421427981378,0.26916501718441826,10.345012695324154,28.39373071933897,0.9442708033849433,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_common_strict_support,,,3842,3839,1e-06,2.0,0.0,7.0,0.14303682660154204,0.06175498429282376,0.23002964537056386,32,0.07759300347472854,0.18061167187097965,0.14774606911607518,4.923875494153876,13.13699556670652,0.9717384501499526,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_near_octant_boundary,,,3842,3839,1e-06,2.0,0.0,8.0,0.20083412266621065,0.08096912877924863,0.3255709760472971,88,0.11361797520930846,0.2711733217229831,0.22909613353498923,7.921067467347041,18.809462196731868,0.9722392042015051,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_far_from_octant_boundary,,,3842,3839,1e-06,2.0,0.0,7.0,0.2197131877429957,0.11344006714628434,0.4201627505188062,118,0.11231596871674882,0.3498583876467996,0.2864082283686683,12.915266972306487,34.321922483730305,0.93112401404713,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_0,0.0,10.95592439771875,3842,3839,1e-06,2.0,0.0,,,,,66,0.027400871303695472,0.1759656672688111,0.11566106344430628,4.68311043526524,9.3052554680163,0.995032806412176,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_0,0.0,10.95592439771875,3842,3839,1e-06,2.0,0.0,,,,,8,0.06945005486589531,0.15955536717794383,0.12211728315426172,6.0606937167609,6.935038924932383,0.9774298263526594,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_1,1.0,11.25592439771875,3842,3839,1e-06,2.0,0.0,,,,,76,0.04565999873914153,0.11631880138796637,0.09007349394637607,2.9329067720339865,8.610914332403876,0.9764453976707298,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_1,1.0,11.25592439771875,3842,3839,1e-06,2.0,0.0,,,,,7,0.023885615762198636,0.07321215748852881,0.05708099723847987,1.628995625961572,3.559287865104752,0.9778494958056189,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_2,2.0,11.55592439771875,3842,3839,1e-06,2.0,0.0,,,,,89,0.09515946973803915,0.22429364301825558,0.2048144869730309,8.65629602899905,16.69858525636359,0.9334834462570545,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_2,2.0,11.55592439771875,3842,3839,1e-06,2.0,0.0,,,,,12,0.1349001514844501,0.24770038676112743,0.23175601802342224,10.388480502387743,18.11739949310798,0.9528664378623646,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_3,3.0,11.85592439771875,3842,3839,1e-06,2.0,0.0,,,,,118,0.07237165135823835,0.13947481638558076,0.12791027476147807,4.063859671044388,9.504490958581812,0.9471069970280216,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_3,3.0,11.85592439771875,3842,3839,1e-06,2.0,0.0,,,,,24,0.16670159363875256,0.16458019134823101,0.1648966829330479,5.518243236319911,12.835835547835549,0.9739498821493032,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_4,4.0,12.15592439771875,3842,3839,1e-06,2.0,0.0,,,,,100,0.06820023455298081,0.30181911251664345,0.26948600758924485,8.057378123509631,20.27329073895509,0.9998234136226665,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_4,4.0,12.15592439771875,3842,3839,1e-06,2.0,0.0,,,,,18,0.12619263434003325,0.24216498982590737,0.23148135637004574,5.8014663421451855,10.229307827346375,1.106778602953603,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_5,5.0,12.45592439771875,3842,3839,1e-06,2.0,0.0,,,,,183,0.0634043722305233,0.2059794854152489,0.16562393506435208,5.993373674412986,15.730529182656163,0.9905599896128688,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_5,5.0,12.45592439771875,3842,3839,1e-06,2.0,0.0,,,,,37,0.07228709529967065,0.21814141853050564,0.1780674786361096,5.186041404521982,15.985034863645359,1.0071582512014294,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_6,6.0,12.75592439771875,3842,3839,1e-06,2.0,0.0,,,,,332,0.0747569933753893,0.4080311488111777,0.3439265205209486,12.915458818880083,36.07551070802807,0.8873467125167063,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_6,6.0,12.75592439771875,3842,3839,1e-06,2.0,0.0,,,,,73,0.246899818181045,0.43851968395316565,0.39295426678338957,15.464904508955435,35.67267384423324,0.8925365176423721,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_7,7.0,13.05592439771875,3842,3839,1e-06,2.0,0.0,,,,,539,0.05078121701490727,0.3756765796014602,0.2846485141199877,11.57365691414862,27.8667818555388,0.9461100520256454,5,20270113
selector::practical_hidden_3d_validation_diagnostic,selector,selector,practical_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_7,7.0,13.05592439771875,3842,3839,1e-06,2.0,0.0,,,,,104,0.1179857970682299,0.39188866016408946,0.3076513157187113,14.963100127850494,32.64148336065913,0.897872565848793,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_parent_weighted,,,3842,3839,1e-06,2.0,0.0,8.0,0.20026803705246554,0.08537173076795615,0.3439265205209486,1503,0.05850108276118071,0.308484855681721,0.24813904843996862,9.17969675380832,25.799691691915026,0.9496804537503857,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_global_parent_weighted,,,3842,3839,1e-06,2.0,0.0,8.0,0.19720980943777572,0.07865876705432263,0.32443197035488824,1503,0.060527033873067654,0.3097265311344552,0.2530402790848833,9.397933177763282,25.824332260244006,0.9503309441395165,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_unweighted,,,3842,3839,1e-06,2.0,0.0,8.0,0.1683630166369642,0.07029074398971355,0.2906503620883224,1503,0.04745120612867903,0.24812682923269883,0.2032381889662412,6.608191221011614,20.73387360592752,0.9611454944477615,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_support,,,3842,3839,1e-06,2.0,0.0,8.0,0.21075067485718352,0.09880529878409178,0.39295426678338957,283,0.13183466214325334,0.3173421427981378,0.26916501718441826,10.345012695324154,28.39373071933897,0.9442708033849433,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_common_strict_support,,,3842,3839,1e-06,2.0,0.0,7.0,0.14303682660154204,0.06175498429282376,0.23002964537056386,32,0.07759300347472854,0.18061167187097965,0.14774606911607518,4.923875494153876,13.13699556670652,0.9717384501499526,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_near_octant_boundary,,,3842,3839,1e-06,2.0,0.0,8.0,0.20083412266621065,0.08096912877924863,0.3255709760472971,88,0.11361797520930846,0.2711733217229831,0.22909613353498923,7.921067467347041,18.809462196731868,0.9722392042015051,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_far_from_octant_boundary,,,3842,3839,1e-06,2.0,0.0,7.0,0.2197131877429957,0.11344006714628434,0.4201627505188062,118,0.11231596871674882,0.3498583876467996,0.2864082283686683,12.915266972306487,34.321922483730305,0.93112401404713,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_0,0.0,10.95592439771875,3842,3839,1e-06,2.0,0.0,,,,,66,0.027400871303695472,0.1759656672688111,0.11566106344430628,4.68311043526524,9.3052554680163,0.995032806412176,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_0,0.0,10.95592439771875,3842,3839,1e-06,2.0,0.0,,,,,8,0.06945005486589531,0.15955536717794383,0.12211728315426172,6.0606937167609,6.935038924932383,0.9774298263526594,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_1,1.0,11.25592439771875,3842,3839,1e-06,2.0,0.0,,,,,76,0.04565999873914153,0.11631880138796637,0.09007349394637607,2.9329067720339865,8.610914332403876,0.9764453976707298,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_1,1.0,11.25592439771875,3842,3839,1e-06,2.0,0.0,,,,,7,0.023885615762198636,0.07321215748852881,0.05708099723847987,1.628995625961572,3.559287865104752,0.9778494958056189,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_2,2.0,11.55592439771875,3842,3839,1e-06,2.0,0.0,,,,,89,0.09515946973803915,0.22429364301825558,0.2048144869730309,8.65629602899905,16.69858525636359,0.9334834462570545,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_2,2.0,11.55592439771875,3842,3839,1e-06,2.0,0.0,,,,,12,0.1349001514844501,0.24770038676112743,0.23175601802342224,10.388480502387743,18.11739949310798,0.9528664378623646,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_3,3.0,11.85592439771875,3842,3839,1e-06,2.0,0.0,,,,,118,0.07237165135823835,0.13947481638558076,0.12791027476147807,4.063859671044388,9.504490958581812,0.9471069970280216,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_3,3.0,11.85592439771875,3842,3839,1e-06,2.0,0.0,,,,,24,0.16670159363875256,0.16458019134823101,0.1648966829330479,5.518243236319911,12.835835547835549,0.9739498821493032,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_4,4.0,12.15592439771875,3842,3839,1e-06,2.0,0.0,,,,,100,0.06820023455298081,0.30181911251664345,0.26948600758924485,8.057378123509631,20.27329073895509,0.9998234136226665,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_4,4.0,12.15592439771875,3842,3839,1e-06,2.0,0.0,,,,,18,0.12619263434003325,0.24216498982590737,0.23148135637004574,5.8014663421451855,10.229307827346375,1.106778602953603,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_5,5.0,12.45592439771875,3842,3839,1e-06,2.0,0.0,,,,,183,0.0634043722305233,0.2059794854152489,0.16562393506435208,5.993373674412986,15.730529182656163,0.9905599896128688,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_5,5.0,12.45592439771875,3842,3839,1e-06,2.0,0.0,,,,,37,0.07228709529967065,0.21814141853050564,0.1780674786361096,5.186041404521982,15.985034863645359,1.0071582512014294,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_6,6.0,12.75592439771875,3842,3839,1e-06,2.0,0.0,,,,,332,0.0747569933753893,0.4080311488111777,0.3439265205209486,12.915458818880083,36.07551070802807,0.8873467125167063,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_6,6.0,12.75592439771875,3842,3839,1e-06,2.0,0.0,,,,,73,0.246899818181045,0.43851968395316565,0.39295426678338957,15.464904508955435,35.67267384423324,0.8925365176423721,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_7,7.0,13.05592439771875,3842,3839,1e-06,2.0,0.0,,,,,539,0.05078121701490727,0.3756765796014602,0.2846485141199877,11.57365691414862,27.8667818555388,0.9461100520256454,5,20270113
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_7,7.0,13.05592439771875,3842,3839,1e-06,2.0,0.0,,,,,104,0.1179857970682299,0.39188866016408946,0.3076513157187113,14.963100127850494,32.64148336065913,0.897872565848793,5,20270113
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_parent_weighted,,,4354,4351,1e-06,2.0,0.0,8.0,0.20379477037707333,0.08171938418817559,0.33016903489041177,1503,0.06364082173854746,0.3147953618584507,0.25285293336219433,8.899923644375356,25.686678124248562,0.9468374420341654,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_global_parent_weighted,,,4354,4351,1e-06,2.0,0.0,8.0,0.1998983007866903,0.07791870291540254,0.3212850107200847,1503,0.06481129020399395,0.3137623903530795,0.2560332844997101,8.547930188764546,25.694108887292668,0.9482060669319118,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_unweighted,,,4354,4351,1e-06,2.0,0.0,8.0,0.18597459850323328,0.07287628793784398,0.2910993643027857,1503,0.050798759835861754,0.26767969255542157,0.21859643368253812,6.417885207097569,21.75426932947977,0.9581730287931589,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_support,,,4354,4351,1e-06,2.0,0.0,8.0,0.2104788939868132,0.09384146446459339,0.3858069897456261,283,0.13082835231418674,0.3083914854665965,0.26202802657306695,10.04434569554152,27.493977135907016,0.9390406138872823,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_common_strict_support,,,4354,4351,1e-06,2.0,0.0,7.0,0.15428283093213815,0.07516456022910674,0.24630974369189962,32,0.08880600790351252,0.18574241920575107,0.15395764782236937,3.9059337689207143,14.898435875988197,0.9859614297591532,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_near_octant_boundary,,,4354,4351,1e-06,2.0,0.0,8.0,0.19015671648301724,0.0715839665080294,0.2867841633778057,88,0.10529033355643222,0.26434568246038437,0.2224078733962474,7.645568723959438,17.74524896836935,0.9764982407686695,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_far_from_octant_boundary,,,4354,4351,1e-06,2.0,0.0,7.0,0.24423662987464315,0.11972175325574388,0.43061703462635537,118,0.11384187632480278,0.3328389433604932,0.2735143611925677,11.426169468107478,33.84462635602972,0.921532159239433,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_0,0.0,10.95592439771875,4354,4351,1e-06,2.0,0.0,,,,,66,0.028638363990097847,0.15046449387750224,0.10741950462035077,4.274880192798282,9.565381233542682,1.0030993611671593,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_0,0.0,10.95592439771875,4354,4351,1e-06,2.0,0.0,,,,,8,0.07538534217089606,0.14805474579798142,0.11671410001040451,4.474624988532052,6.923020521886945,1.0097931113585903,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_1,1.0,11.25592439771875,4354,4351,1e-06,2.0,0.0,,,,,76,0.026723597135663937,0.11783530895251415,0.08147497544519679,2.8576926597505006,6.9081779135928185,0.9899980293131285,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_1,1.0,11.25592439771875,4354,4351,1e-06,2.0,0.0,,,,,7,0.04281326445646901,0.07216711104334245,0.061049048856182765,1.8500822799072156,3.7477180618284334,0.9855824060252311,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_2,2.0,11.55592439771875,4354,4351,1e-06,2.0,0.0,,,,,89,0.07072184818040507,0.23506514155981884,0.2162617488522391,11.262062946550747,15.895245749945945,0.9311225739149105,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_2,2.0,11.55592439771875,4354,4351,1e-06,2.0,0.0,,,,,12,0.2292267659140198,0.2503888936453814,0.24677266386955268,11.912264183742003,17.407352602554603,0.9249061336560509,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_3,3.0,11.85592439771875,4354,4351,1e-06,2.0,0.0,,,,,118,0.06622495372580099,0.1736779106583444,0.15766636489318026,4.256348245965528,13.776679531921266,0.9408430349916523,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_3,3.0,11.85592439771875,4354,4351,1e-06,2.0,0.0,,,,,24,0.19445357371855124,0.1865076165965535,0.18770786659208472,5.94814081462003,15.7897665707636,0.9607897594149338,6,20270123
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_4,4.0,12.15592439771875,4354,4351,1e-06,2.0,0.0,,,,,100,0.06477452127440655,0.2914537341411782,0.2624442719560164,8.286329208503966,16.139384819827324,0.9523033579953891,6,20270123
