loss_name,loss_label,n_basis,n_diffusion_modes,n_seeds,weighted_validation_nrmse_radial_mean,weighted_validation_nrmse_radial_std,weighted_validation_nrmse_radial_sem,unweighted_validation_nrmse_radial_mean,unweighted_validation_nrmse_radial_std,unweighted_validation_nrmse_radial_sem,weighted_validation_nrmse_tangential_mean,weighted_validation_nrmse_tangential_std,weighted_validation_nrmse_tangential_sem,weighted_validation_nrmse_3d_mean,weighted_validation_nrmse_3d_std,weighted_validation_nrmse_3d_sem
unweighted,Unweighted,1539,1536,10,0.08994500626190578,0.003942301635723825,0.001246665239229471,0.07165976859697458,0.002982531332657691,0.000943159220401564,0.3363604619531677,0.007882195076676,0.00249256894040617,0.2724512436615029,0.005966940717254953,0.0018869123329724423
unweighted,Unweighted,1795,1792,10,0.08278751849139793,0.0036630616671298665,0.0011583618077783916,0.06508149353076201,0.0027350213271419453,0.0008648896842905046,0.3269866137986236,0.006866838388333994,0.0021714849631415227,0.2642820389496006,0.004373416855382103,0.0013829958420378667
unweighted,Unweighted,2050,2047,10,0.07718548763986832,0.003961268628636295,0.001252663129026239,0.06114633191226483,0.0029202238174566506,0.0009234558540634789,0.32973725473664317,0.00934828754572471,0.0029561880866675536,0.2658038918759983,0.006514624320149136,0.0020601050951997227
unweighted,Unweighted,2307,2304,10,0.07064528774918835,0.0026042364247298557,0.0008235318667719993,0.05664009501215006,0.0017461647355177154,0.0005521857734101498,0.32979757424082645,0.009508647407838916,0.003006898327622697,0.2651667186957685,0.006546626433620947,0.002070225052050731
unweighted,Unweighted,2562,2559,10,0.06832065764038225,0.0029465267728022064,0.0009317735788720447,0.05523060758644745,0.0017709367079655754,0.0005600193589171672,0.3329477229040114,0.009744516526432176,0.003081486692067804,0.2674119255248636,0.006888770082430485,0.0021784203737706207
unweighted,Unweighted,2818,2815,10,0.06468711897829635,0.0038177852042340487,0.0012072896862670706,0.052861273857022065,0.002436993705705284,0.0007706450753522773,0.3417421766911943,0.009733143280015859,0.0030778901557612136,0.2739780364513846,0.006609104482207916,0.0020899823457804795
unweighted,Unweighted,3074,3071,10,0.06458320013115383,0.004073357026320434,0.0012881085926223009,0.05265728459615223,0.0029445333283162475,0.0009311431963755712,0.33679971248714374,0.008721212962637592,0.002757889692131974,0.2700997428389936,0.00607463295343169,0.0019209676082359696
unweighted,Unweighted,3330,3327,10,0.06332648874176108,0.0038734231002321056,0.0012248839338244132,0.052303215105026904,0.002905390719444949,0.0009187652166161296,0.33347790721861115,0.009069483890244038,0.0028680226295375727,0.26738160059472815,0.006485456419449779,0.002050881395122164
unweighted,Unweighted,3586,3583,10,0.06240411967878996,0.0040136059415955576,0.0012692136405826704,0.05239822549690869,0.0028315018786251767,0.0008953995135501194,0.3328219673561519,0.00896606648802133,0.0028353191754654206,0.2667752539861768,0.006031004803537345,0.001907171175859433
unweighted,Unweighted,3842,3839,10,0.060875329881053576,0.004443471990514354,0.001405149220918746,0.0514829803306034,0.0030949037006408942,0.0009786944832909145,0.33079500932946065,0.008811156258495934,0.002786332259649449,0.26506049272646787,0.006115246138414908,0.0019338106249940413
unweighted,Unweighted,4098,4095,10,0.05993364340733296,0.0046368481406969435,0.001466300128891923,0.05130536724240657,0.003490187154104611,0.0011036940867231663,0.330024216982321,0.007299556581117829,0.002308322470560398,0.2643828289704382,0.004976431857349352,0.001573685928984609
