protocol,loss_name,loss_label,octant_subset,region_id,m_lim,n_seeds,nrmse_3d_mean,nrmse_3d_std
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,3,11.85592439771875,10,0.1637779067938953,0.021347808548921425
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,3,11.85592439771875,10,0.20167064280130725,0.018897347139524096
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,4,12.15592439771875,10,0.2633933674858694,0.011775849232964911
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,4,12.15592439771875,10,0.21248007491256898,0.010893470445683435
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,5,12.45592439771875,10,0.17218281799181478,0.01855449355924965
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,5,12.45592439771875,10,0.18476326262044818,0.006431416481426046
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,6,12.75592439771875,10,0.36152060958490717,0.018232709185309254
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,6,12.75592439771875,10,0.39441842236012764,0.016728054862511485
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,7,13.05592439771875,10,0.3116829333990045,0.017631673715244846
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,7,13.05592439771875,10,0.3303449869252898,0.010605828096826385
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,0,10.95592439771875,10,0.12724738473649566,0.018721688554696164
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,0,10.95592439771875,10,0.16115864180164444,0.02160805135690173
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,1,11.25592439771875,10,0.1191959341026606,0.00968369514587514
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,1,11.25592439771875,10,0.08618099761397177,0.009104095807826135
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,2,11.55592439771875,10,0.20815955977091777,0.02129917254450382
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,2,11.55592439771875,10,0.2818883646975758,0.04355302884671817
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,3,11.85592439771875,10,0.17605474179404412,0.025609378863679512
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,3,11.85592439771875,10,0.21351394258054884,0.022029284915253133
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,4,12.15592439771875,10,0.2614100724566031,0.013027858909783538
