seed_pair_index,working_model,noise_fraction,n_basis,validation_selection_score,validation_observed_nrmse,validation_latent_nrmse_radial,validation_hidden_nrmse_3d,validation_hidden_nrmse_tangential
0,ols,0.2,1795,1.291973364423199,0.2571686767309489,0.1687431212355371,0.4551016129813812,0.5712594720749952
0,ols,0.2,2050,1.2913643464839575,0.25704633767258617,0.16845335215656518,0.455013837891989,0.5712003491045624
0,ols,0.4,3,2.5981571092893714,0.9777602464884061,0.9732378548222665,1.072439048903349,1.13382544464118
0,ols,0.4,6,2.51663485771777,0.9470812818639063,0.9362273696851743,0.9569048462097235,0.970457902052698
0,ols,0.4,11,2.5036691715575308,0.9422025857102083,0.9306368555184313,0.9630594090230157,0.9841021967383118
0,ols,0.4,19,1.9307758490846993,0.7265726036580626,0.6711406909664128,0.8173397646009111,0.9018166778449378
0,ols,0.4,35,1.7768709268705232,0.6686313227526043,0.5972702954348789,0.7215961931142277,0.7937746039381653
0,ols,0.4,67,1.645622144543397,0.6192595958464694,0.534387767367463,0.6699070791402169,0.7467870975338426
0,ols,0.4,131,1.4589671806516031,0.549071624160853,0.4396988937705728,0.6819154406587823,0.8039212928591614
0,ols,0.4,259,1.2781491948190942,0.481047122294858,0.3313813784621475,0.6143827122310724,0.745666989965924
0,ols,0.4,387,1.2338126553365287,0.46435868110516215,0.303317805314315,0.5989583480142024,0.7326146053040032
0,ols,0.4,514,1.1945694262225788,0.4495860015284074,0.27514332662021784,0.5833953493908085,0.7189691351566084
0,ols,0.4,643,1.1648218959934549,0.43840409626848925,0.25336861356039775,0.5563601508829303,0.687894673565595
0,ols,0.4,771,1.1544947654574693,0.4345048799921094,0.2433964671016269,0.5297918474357709,0.6545532855226984
0,ols,0.4,899,1.1494557487308892,0.43260946448119336,0.23891867763547403,0.5217072114816249,0.644757292927127
0,ols,0.4,1027,1.144104931093737,0.43060329006063663,0.23510124481951755,0.5147531618067377,0.6363219349327861
0,ols,0.4,1283,1.1439664343581541,0.4305540018513272,0.23349139080462888,0.5053342678330554,0.6240091908320121
0,ols,0.4,1539,1.1434665312086125,0.4303681240680011,0.23194981934427958,0.5041702568919515,0.6228150131146376
0,ols,0.4,1795,1.1428123374760732,0.4301119484408735,0.23282930947850985,0.503905122346587,0.6222377367521069
0,ols,0.4,2050,1.1442695210126923,0.4306565815432451,0.23380279534783224,0.5033208832562621,0.6212043471998384
0,ols,0.8,3,1.5599480437165203,0.9848416323008781,0.9732370048722627,1.0714108931994608,1.132197952213556
0,ols,0.8,6,1.5272166284179602,0.96417461534641,0.9365813735554619,0.9573162951073549,0.970898113298926
0,ols,0.8,11,1.5221409590479669,0.9609754511981704,0.9314691858648857,0.9644157609287398,0.9857846988389597
0,ols,0.8,19,1.2945710719517092,0.8172650272059411,0.6724275442729986,0.8204416491536799,0.9058557534311417
0,ols,0.8,35,1.2393938651830214,0.7824155049506882,0.6000602261172101,0.7239694011537009,0.7959300825110724
0,ols,0.8,67,1.1937333965994055,0.753657535906522,0.5408641332145301,0.6819283628695206,0.7616516407199293
0,ols,0.8,131,1.1323400991441235,0.7150034012095654,0.4540195184570088,0.7047749758233101,0.8309806087285828
0,ols,0.8,259,1.0857920412307696,0.6856623026378537,0.36755825979712026,0.6713063490901697,0.8131049700043587
0,ols,0.8,387,1.0800759646169305,0.68205433536242,0.357847308271583,0.6851767014122067,0.8349926819128566
0,ols,0.8,514,1.0788971836704768,0.6812943691472705,0.3540406209534597,0.6992087650574961,0.8552437394848694
0,ols,0.8,643,1.0782821619923806,0.6809357180389871,0.35367142870156215,0.6877848309099059,0.8397489572033999
0,ols,0.8,771,1.081647980908388,0.6830524882310239,0.356734394083164,0.681432969319555,0.8302098806206679
0,ols,0.8,899,1.0856097134354366,0.6855498480151292,0.3633135202534734,0.6785860264966114,0.8244101260516025
0,ols,0.8,1027,1.088118163669122,0.6871397647263987,0.3694802372281371,0.674883509548379,0.8174898216307028
0,ols,0.8,1283,1.0953478567776778,0.6917081247365998,0.3821240769293029,0.67164841542,0.8091194157251763
0,ols,0.8,1539,1.101212700766766,0.6954032203331213,0.3910775108441025,0.6683793549547875,0.8016949493779494
0,ols,0.8,1795,1.1023796405499087,0.6961229861883972,0.39694327815753394,0.6664006916867861,0.7970008603194031
0,ols,0.8,2050,1.104462828211344,0.6974300228670157,0.4003566152419265,0.6639236560528826,0.7923966041312491
1,gls_correct,0.05,3,22.529160159008768,0.9682318237175392,0.9681589477054705,1.0335735381681201,1.0816476734820033
1,gls_correct,0.05,6,21.314948608045952,0.9408792254879943,0.9408953657710665,0.9335909097253912,0.9278786976569617
1,gls_correct,0.05,11,20.780662129174875,0.923195990838254,0.9232205915465451,0.9259843434718191,0.9281248667070692
1,gls_correct,0.05,19,14.799683577764094,0.6863355333356482,0.6856665551110371,0.7806714132025369,0.8471320479192664
1,gls_correct,0.05,35,12.720532683899322,0.6012749434036619,0.5999311291105255,0.6980210324351107,0.76557437334712
1,gls_correct,0.05,67,11.319765303223443,0.5394902051758755,0.5381367300988609,0.6759029922491139,0.7659830518292629
1,gls_correct,0.05,131,9.490182683413872,0.45092804860719027,0.4488666938719597,0.6692901407015471,0.7995941700048892
1,gls_correct,0.05,259,6.7461453509450715,0.30962480164763145,0.30603292022338385,0.5924899625028375,0.7422222520185109
1,gls_correct,0.05,387,5.657772972604476,0.26579789293384476,0.26178368759058385,0.5659957574855375,0.7182688342553719
1,gls_correct,0.05,514,5.30490925110012,0.2457850745757336,0.2414672239374166,0.5873580560907576,0.7533143442113154
1,gls_correct,0.05,643,4.6155121078858015,0.21528252394120906,0.21002160342701628,0.5850584899446357,0.7575334453027843
1,gls_correct,0.05,771,4.089803732911767,0.192009571098441,0.1859137260902708,0.5639559255202874,0.7336157871051915
1,gls_correct,0.05,899,3.833347573867716,0.17467179779470954,0.16822720898646137,0.5698016464951168,0.7448695766158139
1,gls_correct,0.05,1027,3.7095165715643112,0.16681924595074474,0.15977443975443562,0.5774408566235814,0.7566725067872363
1,gls_correct,0.05,1283,3.49908529908051,0.15540504023614768,0.14777969460678406,0.6010769923068341,0.7905098477389098
1,gls_correct,0.05,1539,3.3586788071425,0.15097050514552046,0.1434495074877503,0.5722978140052604,0.7521958103835092
1,gls_correct,0.05,1795,3.315693250263165,0.14968036301458598,0.14264143309099342,0.5428721346383045,0.7124670065473572
1,gls_correct,0.05,2050,3.3182001214932715,0.14865182508819216,0.14093218159674634,0.5020192129330753,0.6574187271312888
1,gls_correct,0.1,3,11.297255802690673,0.9685276083365575,0.9682276172850068,1.033433054012056,1.0813613094638013
1,gls_correct,0.1,6,10.690106729941599,0.9411394219904063,0.9408771945760478,0.9335403253328414,0.9278024605941639
1,gls_correct,0.1,11,10.422750215155057,0.9235025586743263,0.9231657804043548,0.9260576661100922,0.928296918894122
1,gls_correct,0.1,19,7.447272549187776,0.6891424069293942,0.6860433617839421,0.7811018901623105,0.8475998054018651
1,gls_correct,0.1,35,6.42034496957896,0.6052503831253911,0.6001027933755968,0.6974314982114569,0.7645080673566987
1,gls_correct,0.1,67,5.723329466596611,0.5442045393556659,0.5383952493225973,0.6749940362517345,0.7644149816034292
1,gls_correct,0.1,131,4.82543954009,0.45752324047993004,0.44926127259482024,0.6690007504444903,0.7989861631312715
1,gls_correct,0.1,259,3.489407628074065,0.32058198983526515,0.306704244691645,0.596401984080652,0.7475459660495267
1,gls_correct,0.1,387,2.9685564283091233,0.2790931004332517,0.26315226609059533,0.5678863380217073,0.7205276529575194
1,gls_correct,0.1,514,2.805850809259116,0.2611866089468612,0.24392496430966507,0.564637963628414,0.7211575544141496
1,gls_correct,0.1,643,2.496468827250901,0.23368486550101109,0.21392997523648685,0.5780392361709237,0.7469461557964071
1,gls_correct,0.1,771,2.27012543749327,0.21395888133495788,0.19123293132600716,0.5730345191845947,0.7449618373747584
1,gls_correct,0.1,899,2.1607921713646197,0.19936602773961773,0.17546404485142775,0.5746984398720719,0.7501802560518858
1,gls_correct,0.1,1027,2.1111933633130118,0.19336323446382345,0.16894443386137978,0.5610892576877714,0.7327369393880053
1,gls_correct,0.1,1283,2.023526271454225,0.18516484820415421,0.1585020714480661,0.5113429075822272,0.6669680416063987
1,gls_correct,0.1,1539,1.948974198744467,0.17752030744412742,0.14914741471409051,0.4871614446700421,0.6358869771198564
1,gls_correct,0.1,1795,1.918219847189077,0.17489277334080144,0.14609164312002906,0.48534235954755295,0.6339637939806652
1,gls_correct,0.1,2050,1.9125723990540762,0.1745287208541951,0.14543338737728634,0.48274307354090445,0.6305458796471849
1,gls_correct,0.2,3,5.713236781173428,0.9695513681986093,0.9683686820849267,1.0331565151690645,1.0807931314660477
1,gls_correct,0.2,6,5.411477688223518,0.9425045536021844,0.9408504828575986,0.9334539237241449,0.9276685415407077
1,gls_correct,0.2,11,5.278511411796463,0.9252304613216364,0.9230745432267081,0.9262432306183754,0.9286952538994857
1,gls_correct,0.2,19,3.818721066836424,0.699238771393616,0.6861809397329527,0.7814708217423737,0.8481165853016424
1,gls_correct,0.2,35,3.3250920224671727,0.6201116373745443,0.6005229925296458,0.6957771403042217,0.7615491150294145
1,gls_correct,0.2,67,2.987488250898777,0.5621673717311874,0.5390818220887618,0.6753727881601558,0.7646294562422763
1,gls_correct,0.2,131,2.566883961227571,0.4821260159930952,0.4506712586796439,0.6672520651656711,0.7957595005880473
1,gls_correct,0.2,259,1.9592603675785634,0.36027699616989456,0.30990918095012265,0.599223206300909,0.7505283249996695
1,gls_correct,0.2,387,1.7352477960035142,0.3254210789175542,0.2681446794755893,0.5749119594053073,0.7289458170808968
1,gls_correct,0.2,514,1.6731901545185721,0.3119861231718852,0.25086893387974557,0.5695417664123906,0.7261481259964698
1,gls_correct,0.2,643,1.5536981704150863,0.2917301264554911,0.2237868923082773,0.5317053646569174,0.6806514519078517
1,gls_correct,0.2,771,1.4754325077217791,0.278699622296724,0.20622911285613313,0.5263927679760979,0.6775302206469282
1,gls_correct,0.2,899,1.4412215274180393,0.2700592875636066,0.19380052171294213,0.5095366767014564,0.657324582994813
1,gls_correct,0.2,1027,1.4167992115819317,0.2638506682457898,0.18422840741305133,0.5076942982375284,0.6569261247474691
1,gls_correct,0.2,1283,1.3831908983067451,0.25751341241699804,0.174266907617992,0.5026204453944259,0.6520886966054488
1,gls_correct,0.2,1539,1.3585220804149893,0.252654143650105,0.16706868482749626,0.5006389772658512,0.6508426336859591
1,gls_correct,0.2,1795,1.3476945533332856,0.2510782328948712,0.16485938462709773,0.498401477895174,0.6482243690913355
1,gls_correct,0.2,2050,1.3464990329783728,0.2511521144349718,0.1645359596386212,0.4955883154100138,0.6444443205713224
1,gls_correct,0.4,3,2.9820692881495905,0.9729153125532447,0.9686657058170066,1.0326211711676094,1.0796750059830813
1,gls_correct,0.4,6,2.836034700903165,0.9468478879160077,0.939822582787884,0.9340809234348623,0.9295866257326449
1,gls_correct,0.4,11,2.772117803950502,0.9322413924342373,0.9229837151160027,0.9267659258382945,0.9296874063098223
1,gls_correct,0.4,19,2.09061571318049,0.7355267516033205,0.6881814731166375,0.7838517212616932,0.8507538275632301
1,gls_correct,0.4,35,1.8729533115137176,0.6688402851266922,0.6017904261272927,0.6946159642830678,0.7588457264675951
1,gls_correct,0.4,67,1.72437388661288,0.6212488837965403,0.5413456078086931,0.6779912618449293,0.7674895312954901
1,gls_correct,0.4,131,1.5533807265438468,0.5597269666509732,0.45579050947954675,0.6690018210666707,0.7960807178569155
1,gls_correct,0.4,259,1.323265700417928,0.4732906797020153,0.32197356116969983,0.6115599465804357,0.7641467376553247
1,gls_correct,0.4,387,1.248911428505154,0.45171061790675604,0.2864761025249774,0.6012831710080826,0.7606332596779367
1,gls_correct,0.4,514,1.2350669134879866,0.4455757240603621,0.27482291725652325,0.5917502754606805,0.750617251648341
1,gls_correct,0.4,643,1.2008266569389001,0.43490023286925267,0.2533030065393348,0.5640571220020153,0.7178951363036283
1,gls_correct,0.4,771,1.1813172095734614,0.42906052952401935,0.24207407593181982,0.5548114156379644,0.7080287762038863
1,gls_correct,0.4,899,1.1746962235186087,0.42560740371607514,0.23495002969383383,0.5570810142482933,0.7130428384739783
1,gls_correct,0.4,1027,1.1713419824368063,0.4234182936884623,0.22978668217060513,0.5569812092890346,0.7142032232228122
1,gls_correct,0.4,1283,1.168329599209218,0.4221926761624614,0.22698056154997684,0.5528257110982125,0.7091511758503203
1,gls_correct,0.4,1539,1.1648806914519223,0.421035841769581,0.2252561732702333,0.5502484607734437,0.7060142398266827
1,gls_correct,0.4,1795,1.1622454467003671,0.42072816113509665,0.22521141528070196,0.5470088654288525,0.7015396896055658
1,gls_correct,0.4,2050,1.1630942890658136,0.4213962417371335,0.22586135370713614,0.5436026363685488,0.6966585615532663
1,gls_correct,0.8,3,1.7189571725539698,0.9812114599480029,0.9693192572138657,1.0316215379423248,1.0775119152219514
1,gls_correct,0.8,6,1.6545298994865074,0.9617512471699575,0.9400557041376288,0.9340402183138039,0.9293231369113499
1,gls_correct,0.8,11,1.6269325112551645,0.9507577335710052,0.9225869987738683,0.928328980488744,0.9327405653732904
1,gls_correct,0.8,19,1.3498655059301239,0.8197498449986367,0.6899255312703559,0.7877381158822173,0.856002208497331
1,gls_correct,0.8,35,1.2720698419320198,0.7798885609997687,0.6050964347384117,0.7016999825966262,0.7682515856822887
1,gls_correct,0.8,67,1.2194734931565618,0.7522580905556051,0.54879433668876,0.6831033090364791,0.7713702060854745
1,gls_correct,0.8,131,1.168508791205315,0.7210608421569594,0.47197685526553407,0.6903826855401757,0.8207236513452999
1,gls_correct,0.8,259,1.1053793552737619,0.6814451953786097,0.3624613668170517,0.659536573770597,0.8189100978753157
1,gls_correct,0.8,387,1.092203902181691,0.6754615730862299,0.3490942992416158,0.6857695225561412,0.8606920640950495
1,gls_correct,0.8,514,1.097063502882558,0.6771572866508992,0.35313924997916585,0.7014110186275975,0.8815232298954457
1,gls_correct,0.8,643,1.0931469384805395,0.675426296927064,0.3483095146818467,0.695351152718859,0.8744247862987197
1,gls_correct,0.8,771,1.0950535760062985,0.6768585218193864,0.3509899305569378,0.7045520235734798,0.8865335186130049
1,gls_correct,0.8,899,1.0984167330050427,0.6785783418597532,0.354582743498328,0.7137292980971682,0.8983702286756149
1,gls_correct,0.8,1027,1.1019265036797707,0.6799929962244544,0.3587919578526872,0.7174835260155761,0.9023850698814257
1,gls_correct,0.8,1283,1.1080998365680232,0.6832925680809635,0.3695877810937192,0.717519542988487,0.8990650812018552
1,gls_correct,0.8,1539,1.1111212725962971,0.6854214489253344,0.3773519061801464,0.7135715608882179,0.890961060520392
1,gls_correct,0.8,1795,1.1111361478712503,0.6863194324582073,0.3811817722823206,0.7081298692620988,0.8819367667608645
1,gls_correct,0.8,2050,1.1127393271643602,0.687662470494192,0.3838177680701702,0.7031730562866758,0.87399023841941
1,gls_flattened,0.05,3,20.35840159378373,0.960382766680031,0.9602683115080253,1.065448305437698,1.1404570150050406
1,gls_flattened,0.05,6,19.5635650654316,0.9341265102980424,0.9341094625865156,0.945279744424602,0.9538482916918779
1,gls_flattened,0.05,11,19.10820110006625,0.9149705101680999,0.9149229239418988,0.938439873999704,0.9563037713298339
1,gls_flattened,0.05,19,13.862711448982315,0.6776588486308558,0.6769424128709839,0.805076458081281,0.891974524013572
1,gls_flattened,0.05,35,12.14788856820322,0.5994595241798845,0.5981510236318143,0.7021360695610754,0.7733023430834725
1,gls_flattened,0.05,67,10.877784082957454,0.5373508116049018,0.535992745190229,0.6835611746250424,0.7791114918806353
1,gls_flattened,0.05,131,9.030952838572945,0.44558831559741185,0.4435120057304405,0.681036338551838,0.8192926335652778
1,gls_flattened,0.05,259,6.260852006602921,0.304726732688837,0.301044669179008,0.6036530321939665,0.7595699462690139
1,gls_flattened,0.05,387,5.325617324399944,0.26214959660510984,0.2580664818288564,0.5739292967277642,0.7303953903483421
1,gls_flattened,0.05,514,4.97225620636595,0.242612978092416,0.23819321082496847,0.6022656172209963,0.7747771698243641
1,gls_flattened,0.05,643,4.3401611634380135,0.21240477142673453,0.20709804136461848,0.5847554014267238,0.7577428153287794
1,gls_flattened,0.05,771,3.878437315553064,0.1904766951303293,0.1844247651958564,0.5660651521334016,0.7367867688919932
1,gls_flattened,0.05,899,3.602342505455393,0.17434007033650556,0.16794265573883416,0.5742788490898306,0.7510026774595158
1,gls_flattened,0.05,1027,3.465304838669811,0.16681327505227136,0.15981681369246103,0.576647334557915,0.7555894240336175
1,gls_flattened,0.05,1283,3.2216310820828826,0.1544239059579651,0.14683461212815327,0.6017430503941831,0.7915461783912131
1,gls_flattened,0.05,1539,3.0784508767559076,0.14872593737291315,0.1417062243388358,0.5649384621332464,0.7424959051316331
1,gls_flattened,0.05,1795,3.0489364882392587,0.1466762239332855,0.13887655202081708,0.5051715901892205,0.6620568806512789
1,gls_flattened,0.05,2050,3.0409502925276555,0.1460451642857263,0.13808523683220766,0.4937993772984313,0.6467924614717334
1,gls_flattened,0.1,3,10.213485180097084,0.9607237112014583,0.9603011265904716,1.0652276754161638,1.1400692176821041
1,gls_flattened,0.1,6,9.81561868495423,0.9344756609417839,0.9341134410750443,0.9451995587042754,0.9537038788909732
1,gls_flattened,0.1,11,9.588180488095627,0.9154114705538604,0.9148887758746961,0.938495460403041,0.9564258289169799
1,gls_flattened,0.1,19,6.979780368211698,0.6803276847113069,0.6770062344804931,0.8051637768492919,0.8920767826459146
1,gls_flattened,0.1,35,6.13278969901923,0.6033289430509131,0.5982584377803897,0.7054439772455235,0.7785412586187409
1,gls_flattened,0.1,67,5.502489901828928,0.5420711782334934,0.5362295638944993,0.6840416147223976,0.7797324647812717
1,gls_flattened,0.1,131,4.5960196671742795,0.4522929938733425,0.44391176202599847,0.6819320656085618,0.8204457637090434
1,gls_flattened,0.1,259,3.2507799104141064,0.3161405905317869,0.30194782408379994,0.6054440911925483,0.7618176106295428
1,gls_flattened,0.1,387,2.804219925132575,0.27570360199110755,0.25951730386349253,0.5759988255314127,0.7328856038695607
1,gls_flattened,0.1,514,2.64218931603383,0.2581144805206537,0.24066863628937574,0.5772071369830364,0.7394567603188863
1,gls_flattened,0.1,643,2.3600645451281648,0.23110119240875104,0.21108311032374216,0.578585249364868,0.7483413691661175
1,gls_flattened,0.1,771,2.161888950506571,0.21251051483258768,0.19015539562909187,0.5690159052001037,0.7396429371060348
1,gls_flattened,0.1,899,2.0448500849022473,0.19900815734405677,0.17548300928352892,0.5725386204008603,0.7472073887905285
1,gls_flattened,0.1,1027,1.9841040793589453,0.19257273053846,0.16823589638066383,0.5551732553063701,0.7248511385986188
1,gls_flattened,0.1,1283,1.8875752071003278,0.18313385267046497,0.15619983833840054,0.5153063483708987,0.6728020927952919
1,gls_flattened,0.1,1539,1.8114957921234112,0.17543014200546014,0.14665324636515475,0.4912677243541205,0.6419213805067983
1,gls_flattened,0.1,1795,1.7855319777698775,0.1730105045805358,0.1438318918535859,0.4890074731576875,0.6393460601168437
1,gls_flattened,0.1,2050,1.781190263225574,0.17266002051396737,0.14317449834627546,0.48638558489135547,0.6358975554773838
1,gls_flattened,0.2,3,5.174941790268545,0.9619493791485741,0.9603710195893328,1.064791074646698,1.1392981482971054
1,gls_flattened,0.2,6,4.97696718233154,0.9361099600868904,0.9341304975273488,0.9450527227115959,0.9534316127130874
1,gls_flattened,0.2,11,4.864366418329335,0.9175233328240123,0.9148445927964034,0.9386298055035801,0.9566920002289135
1,gls_flattened,0.2,19,3.5873770724026386,0.6909177457299823,0.6771729756844307,0.8054129712020415,0.8923775177821721
1,gls_flattened,0.2,35,3.180254756873016,0.6180028505956653,0.5985459958615027,0.7091081455354301,0.7842443788238773
1,gls_flattened,0.2,67,2.876855861033351,0.560121507550898,0.5369249200163524,0.6863846777198819,0.7830060377938596
1,gls_flattened,0.2,131,2.4526505201944846,0.4773147581284913,0.44533872234053046,0.6838014282971253,0.8225965622586303
1,gls_flattened,0.2,259,1.8449184402862076,0.35666820315732933,0.30543970490083056,0.6037464061004919,0.7583518555978911
1,gls_flattened,0.2,387,1.6546696600711088,0.3227452483305154,0.26477212536580225,0.5834169189374125,0.7417938380927932
1,gls_flattened,0.2,514,1.5929154693868812,0.3095596489937138,0.24766948584230644,0.5727950013478512,0.7315590709956105
1,gls_flattened,0.2,643,1.4856452051014382,0.28959362335729694,0.22096881400990365,0.5358177980853581,0.6870764147616829
1,gls_flattened,0.2,771,1.415054924565055,0.2767645858024796,0.2037790386707077,0.5211114756524532,0.6709129348039394
1,gls_flattened,0.2,899,1.3785727333533702,0.2686778870555541,0.19207079212510214,0.5144266802964493,0.6644463849748953
1,gls_flattened,0.2,1027,1.3503546470964425,0.2626123130007435,0.18256243066480182,0.5132242718749828,0.6648731680201246
1,gls_flattened,0.2,1283,1.3185270858582852,0.2565244027414821,0.17293255596345633,0.5074687622729362,0.6589997122015842
1,gls_flattened,0.2,1539,1.2947712073675952,0.251910291697826,0.1659216203280386,0.5048723598532739,0.6568528890239129
1,gls_flattened,0.2,1795,1.2866153998585481,0.25055043297458474,0.16405200952838575,0.502159784343679,0.6535155528864106
1,gls_flattened,0.2,2050,1.286526771139487,0.25068419317580576,0.16379739387436773,0.49938226510287914,0.6497714558278315
1,gls_flattened,0.4,3,2.719776175250965,0.9660650671497598,0.960527851319335,1.0639365419891582,1.1377741580903622
1,gls_flattened,0.4,6,2.624188711136209,0.9423222413932132,0.9342010055664018,0.9448132066389427,0.9529533347574538
1,gls_flattened,0.4,11,2.57048883860721,0.9255828319116816,0.9148083979028007,0.9390597340227441,0.9574646292014602
1,gls_flattened,0.4,19,1.9785106739857266,0.7274498734820097,0.6778964023138334,0.8062925385336738,0.8933591347496891
1,gls_flattened,0.4,35,1.7996108647426434,0.6669025434614375,0.5995295272577321,0.7110822190347476,0.7868152772286798
1,gls_flattened,0.4,67,1.667399083790234,0.619392415039691,0.539147213927314,0.6887106166330819,0.7854427253301388
1,gls_flattened,0.4,131,1.4953820178360828,0.5559181511437852,0.45060922490684546,0.6849785845895159,0.8220998656786386
1,gls_flattened,0.4,259,1.2681878801301167,0.47086957418742353,0.3174614482238945,0.6180395051085643,0.7748017329874449
1,gls_flattened,0.4,387,1.2065826437592253,0.4502987688725193,0.28394777213521244,0.6106828512396122,0.7745421190303524
1,gls_flattened,0.4,514,1.1924601055446769,0.44432113528204686,0.2726377190026724,0.6021616927445684,0.7657923970168818
1,gls_flattened,0.4,643,1.1628243687588957,0.43414435385076017,0.2520799903191548,0.5692022014830284,0.7254018750656995
1,gls_flattened,0.4,771,1.1457454183833835,0.4284914829985076,0.24155959176064523,0.558866568206531,0.7138027480352082
1,gls_flattened,0.4,899,1.139058069168253,0.4255672517692359,0.23543617960594757,0.562302956413839,0.7201616566366204
1,gls_flattened,0.4,1027,1.134773653545616,0.42370568389751684,0.2307455563188133,0.5629515351183162,0.7222332821721135
1,gls_flattened,0.4,1283,1.1322194899017302,0.42289986266546115,0.22880647821603853,0.5579225204837974,0.7157579290705405
1,gls_flattened,0.4,1539,1.1295757297683242,0.42209631660418784,0.2275149196255565,0.554676575682643,0.7115873528565316
1,gls_flattened,0.4,1795,1.128467109772959,0.4220207409883347,0.2280013850846341,0.5508796545623327,0.7062074733069404
1,gls_flattened,0.4,2050,1.130020789288413,0.4228063697445099,0.22884209673663528,0.5475977147124095,0.7014455942637441
1,gls_flattened,0.8,3,1.597464446480332,0.9763273411430808,0.9609096462627585,1.0623024013238391,1.1347991507226591
1,gls_flattened,0.8,6,1.5557725894230117,0.958831542554769,0.9345141209162727,0.9445219512533535,0.9521903549413494
1,gls_flattened,0.8,11,1.5328272760195354,0.946577257492498,0.9148492705663561,0.9412793423789637,0.9612831046605202
1,gls_flattened,0.8,19,1.2960753398946534,0.8147588335999436,0.6800707005849796,0.8094455183369322,0.8971226463643317
1,gls_flattened,0.8,35,1.2325513572183142,0.7786110834038037,0.6028899655750687,0.7180598747886909,0.7959582441887654
1,gls_flattened,0.8,67,1.1865301400425132,0.7509617399056845,0.546333720138317,0.6969006624913825,0.7943099770426724
1,gls_flattened,0.8,131,1.1351724480802796,0.7189797369058567,0.46714074267802846,0.7072706874983617,0.8479796989821798
1,gls_flattened,0.8,259,1.0739098178924558,0.6800905759069308,0.35899761841434286,0.6742589843961997,0.8411092749605561
1,gls_flattened,0.8,387,1.0640518008328066,0.6751111592121745,0.3481363776200265,0.7000836004411507,0.8812268410314762
1,gls_flattened,0.8,514,1.0683194611179663,0.6772661350537019,0.35359271089220595,0.715791852901224,0.9016867612707663
1,gls_flattened,0.8,643,1.0658687710983512,0.6762157458370835,0.3505933275567718,0.7044454126754482,0.8865492733406993
1,gls_flattened,0.8,771,1.0680254083879197,0.677868538494169,0.35516487978763794,0.7102339667236692,0.8932517364294902
1,gls_flattened,0.8,899,1.0715361108003065,0.6799820216363494,0.3599673702180281,0.7201008895713287,0.9056923695677561
1,gls_flattened,0.8,1027,1.0747710764320382,0.681885390612707,0.3651446815061212,0.7244242627338501,0.9102161289657028
1,gls_flattened,0.8,1283,1.0808675190896948,0.6858187104045731,0.3775101891659601,0.7231168034596697,0.9044597171176282
1,gls_flattened,0.8,1539,1.0845320945824286,0.6884508506947161,0.38599821947905405,0.7183052988876573,0.8948330415622627
1,gls_flattened,0.8,1795,1.0856195064291967,0.6896333381999673,0.390668203338548,0.7121051004713649,0.8843965940650679
1,gls_flattened,0.8,2050,1.0876447903328128,0.6911630757731575,0.3936733471099531,0.707341426697456,0.8765581974231211
1,ols,0.05,3,19.300802509285603,0.9608655195471504,0.9607355772311202,1.0884629921867586,1.1781396730620093
1,ols,0.05,6,18.71922590126189,0.9319125331856456,0.9318549930660068,0.9609798340137367,0.9829814211822726
1,ols,0.05,11,18.308304463108996,0.9114554919869168,0.9113568564122851,0.9579736197739822,0.9926662477737646
1,ols,0.05,19,13.546663631152827,0.6744041280107226,0.6736686907627933,0.8365443620882712,0.9438365938120666
1,ols,0.05,35,12.048639411907216,0.5998271217993691,0.5985470962417999,0.7268487894744596,0.8126295467245686
1,ols,0.05,67,10.803159052798408,0.5378229902509355,0.5364716900217815,0.7019643714924434,0.8074126414327628
1,ols,0.05,131,8.917373062668277,0.4439411659700539,0.44185863962655003,0.705015812615564,0.8552339498084849
1,ols,0.05,259,6.099025401671245,0.30363293144811926,0.29988318862103736,0.6284638972248122,0.7948828237444037
1,ols,0.05,387,5.23303154812573,0.2605200654529691,0.2564080022195849,0.5863146987685358,0.7481106282125526
1,ols,0.05,514,4.8604636550147,0.24197195240557992,0.23754538763840402,0.6126044680437374,0.7892030390368322
1,ols,0.05,643,4.239255892467397,0.2110461201809255,0.20574033365793853,0.5896019457097602,0.764670427515317
1,ols,0.05,771,3.813222041696182,0.18983677493365905,0.18385096996833572,0.5717527888949645,0.7446581889453329
1,ols,0.05,899,3.510806557425352,0.1747811384033503,0.16845312797415832,0.5806562159493391,0.7595767181709704
1,ols,0.05,1027,3.3636940556604196,0.16745647955592471,0.16054135247601378,0.577327809693254,0.7563925614043887
1,ols,0.05,1283,3.099084384230071,0.15428361029398846,0.14676502081331688,0.6039813000514151,0.7945789106171741
1,ols,0.05,1539,2.9678480547385586,0.1477495695607583,0.14065462965499045,0.5516139458629625,0.7246255679858149
1,ols,0.05,1795,2.930904972648099,0.14591097805596318,0.1377699750563721,0.4915850698735558,0.6438795910941146
1,ols,0.05,2050,2.918564816817558,0.14529660205914566,0.13700394999757595,0.48900745224854014,0.6405104527088439
1,ols,0.1,3,9.687376388130955,0.961193577546451,0.9607418559391073,1.0881859929601425,1.1776808781066397
1,ols,0.1,6,9.396361470853497,0.932318956373381,0.9318649651545483,0.9608650419018421,0.9827743926378681
1,ols,0.1,11,9.191262748708727,0.9119693896706211,0.9113267086640734,0.9580062637935446,0.9927434961803527
