seed_pair_index,working_model,noise_fraction,global_scale_factor,measurement_whitened_residual_rms,coverage_observed_radial_68,coverage_observed_radial_95,coverage_latent_radial_68,coverage_latent_radial_95
2,gls_flattened,0.1,1.0,1.685019973399073,0.5061111111111111,0.8126666666666668,0.2708888888888889,0.4994444444444444
2,gls_flattened,0.1,2.0,0.8425099866995365,0.8208888888888889,0.9844444444444443,0.5091111111111112,0.7987777777777777
2,gls_flattened,0.2,0.5,2.4886562978513673,0.3487777777777778,0.6143333333333333,0.22266666666666668,0.4215555555555555
2,gls_flattened,0.2,1.0,1.2443281489256837,0.6235555555555555,0.9141111111111111,0.4301111111111111,0.7358888888888889
2,gls_flattened,0.2,2.0,0.6221640744628418,0.9202222222222223,0.9994444444444445,0.7451111111111111,0.9682222222222222
2,gls_flattened,0.4,0.5,2.211662847916174,0.3811111111111111,0.6628888888888889,0.30722222222222223,0.5651111111111111
2,gls_flattened,0.4,1.0,1.105831423958087,0.6723333333333333,0.9427777777777777,0.5745555555555556,0.8732222222222222
2,gls_flattened,0.4,2.0,0.5529157119790435,0.9476666666666667,0.9998888888888889,0.8793333333333333,0.9961111111111111
2,gls_flattened,0.8,0.5,2.1068917327676178,0.37977777777777777,0.6724444444444444,0.2867777777777778,0.5242222222222223
2,gls_flattened,0.8,1.0,1.0534458663838089,0.6804444444444444,0.9464444444444444,0.5315555555555556,0.8364444444444444
2,gls_flattened,0.8,2.0,0.5267229331919044,0.9516666666666667,0.9998888888888889,0.8443333333333333,0.988111111111111
2,ols,0.05,0.5,6.019707200322923,0.1998888888888889,0.3741111111111111,0.11077777777777777,0.21833333333333335
2,ols,0.05,1.0,3.0098536001614615,0.3804444444444444,0.6658888888888889,0.224,0.4261111111111111
2,ols,0.05,2.0,1.5049268000807308,0.673,0.9243333333333333,0.4335555555555555,0.7152222222222222
2,ols,0.1,0.5,3.3354701455106617,0.2737777777777778,0.5023333333333334,0.1391111111111111,0.27266666666666667
2,ols,0.1,1.0,1.6677350727553308,0.5124444444444444,0.8156666666666667,0.2792222222222222,0.5127777777777778
2,ols,0.1,2.0,0.8338675363776654,0.823,0.9846666666666667,0.5202222222222223,0.8087777777777778
2,ols,0.2,0.5,2.505792711845405,0.35455555555555557,0.6183333333333333,0.23066666666666666,0.42933333333333334
2,ols,0.2,1.0,1.2528963559227024,0.6262222222222222,0.9081111111111112,0.43744444444444447,0.7396666666666666
2,ols,0.2,2.0,0.6264481779613512,0.9155555555555556,0.9992222222222221,0.7506666666666667,0.9682222222222222
2,ols,0.4,0.5,2.25131989268103,0.3851111111111111,0.6663333333333333,0.31144444444444447,0.5691111111111111
2,ols,0.4,1.0,1.125659946340515,0.6755555555555555,0.9358888888888889,0.5784444444444444,0.872
2,ols,0.4,2.0,0.5628299731702575,0.9420000000000001,0.9998888888888889,0.8782222222222221,0.996
2,ols,0.8,0.5,2.14748667868714,0.3874444444444444,0.6747777777777778,0.2906666666666667,0.5299999999999999
2,ols,0.8,1.0,1.07374333934357,0.6845555555555555,0.9390000000000001,0.5376666666666666,0.8383333333333334
2,ols,0.8,2.0,0.536871669671785,0.9443333333333334,0.9995555555555556,0.8461111111111111,0.9876666666666667
3,gls_correct,0.05,0.5,6.256089804706328,0.20133333333333334,0.37000000000000005,0.11633333333333333,0.224
3,gls_correct,0.05,1.0,3.128044902353164,0.37600000000000006,0.6454444444444445,0.22877777777777777,0.421
3,gls_correct,0.05,2.0,1.564022451176582,0.6553333333333333,0.9053333333333334,0.42933333333333334,0.7047777777777777
3,gls_correct,0.1,0.5,3.8179039414787215,0.25522222222222224,0.47788888888888886,0.13422222222222221,0.26022222222222224
3,gls_correct,0.1,1.0,1.9089519707393607,0.4857777777777778,0.7751111111111112,0.2644444444444444,0.46555555555555556
3,gls_correct,0.1,2.0,0.9544759853696804,0.7827777777777779,0.9666666666666667,0.4736666666666667,0.7457777777777778
3,gls_correct,0.2,0.5,2.679382076440358,0.33244444444444443,0.5945555555555556,0.2131111111111111,0.4026666666666667
3,gls_correct,0.2,1.0,1.339691038220179,0.6037777777777777,0.8905555555555557,0.41100000000000003,0.6931111111111111
3,gls_correct,0.2,2.0,0.6698455191100895,0.8978888888888888,0.9981111111111112,0.7026666666666667,0.9407777777777778
3,gls_correct,0.4,0.5,2.312084042168784,0.3712222222222222,0.65,0.2872222222222222,0.5306666666666667
3,gls_correct,0.4,1.0,1.156042021084392,0.6593333333333333,0.9327777777777778,0.5387777777777778,0.8523333333333333
3,gls_correct,0.4,2.0,0.578021010542196,0.9373333333333332,0.9997777777777778,0.8613333333333334,0.9931111111111112
3,gls_correct,0.8,0.5,2.1840715158018296,0.3705555555555555,0.6601111111111111,0.27466666666666667,0.49333333333333335
